#Date,news pleasantness,news attention,news sensitivity,news aptitude,news polarity,prev news pleasantness,prev news attention,prev news sensitivity,prev news aptitude,prev news polarity,stock change
2013-01-07,25.138,27.009,15.211,22.389,26.099,13.801,9.498,8.257,32.637,28.455,-1
2013-01-08,13.174,-10.647,20.426,27.866,20.267,25.138,27.009,15.211,22.389,26.099,-1
2013-01-09,18.282,-11.495,11.159,24.513,26.507,13.174,-10.647,20.426,27.866,20.267,1
2013-01-10,7.213,19.481,19.866,16.267,14.004,18.282,-11.495,11.159,24.513,26.507,1
2013-01-11,15.987,0.431,24.366,32.463,29.419,7.213,19.481,19.866,16.267,14.004,1
2013-01-14,17.766,11.808,24.432,32.414,28.883,26.895,18.252,23.646,55.493,49.322,1
2013-01-15,41.601,11.141,27.882,52.015,47.762,17.766,11.808,24.432,32.414,28.883,1
2013-01-16,22.168,17.405,17.124,25.135,17.834,41.601,11.141,27.882,52.015,47.762,-1
2013-01-17,7.254,7,5.281,6.336,3.639,22.168,17.405,17.124,25.135,17.834,1
2013-01-18,4.333,19.535,25.849,21.719,10.357,7.254,7,5.281,6.336,3.639,1
2013-01-22,49.152,30.77,16.064,40.768,48.574,12.55,38.347,14.651,16.348,19.04,1
2013-01-23,33.429,6.275,18.514,41.208,40.678,49.152,30.77,16.064,40.768,48.574,1
2013-01-24,25.001,1.026,32.674,31.598,32.648,33.429,6.275,18.514,41.208,40.678,1
2013-01-25,37.859,7.811,22.953,45.017,41.254,25.001,1.026,32.674,31.598,32.648,1
2013-01-28,17.752,13.551,3.531,41.313,32.766,32.965,9.556,-10.615,37.765,35.928,0
2013-01-29,27.431,18.993,20.566,51.741,39.58,17.752,13.551,3.531,41.313,32.766,1
2013-01-30,8.556,30.161,32.505,29.445,23.821,27.431,18.993,20.566,51.741,39.58,-1
2013-01-31,32.823,4.046,22.841,36.061,34.296,8.556,30.161,32.505,29.445,23.821,-1
2013-02-01,30.102,11.737,26.091,27.363,31.1,32.823,4.046,22.841,36.061,34.296,2
2013-02-04,30.197,5.177,17.884,38.012,33.449,0.835,9.107,33.921,25.986,17.685,-1
2013-02-05,25.601,2.75,28.616,22.278,25.546,30.197,5.177,17.884,38.012,33.449,1
2013-02-06,28.851,15.499,18.352,23.822,28.907,25.601,2.75,28.616,22.278,25.546,0
2013-02-07,15.566,4.346,46.829,23.578,18.69,28.851,15.499,18.352,23.822,28.907,-1
2013-02-08,26.32,0.391,24.2,46.253,37.583,15.566,4.346,46.829,23.578,18.69,1
2013-02-11,41.933,42.609,34.16,72.414,59.554,27.605,25.674,23.411,34.548,29.212,-1
2013-02-12,41.02,-1.354,14.104,63.254,56.408,41.933,42.609,34.16,72.414,59.554,1
2013-02-13,16.218,30.072,26.532,30.816,25.167,41.02,-1.354,14.104,63.254,56.408,-1
2013-02-14,19.527,2.41,37.391,22.481,23.651,16.218,30.072,26.532,30.816,25.167,0
2013-02-15,27.372,8.178,29.07,16.267,20.462,19.527,2.41,37.391,22.481,23.651,0
2013-02-19,45.656,13.331,3.695,48.133,48.287,48.248,17.973,7.943,59.746,52.425,1
2013-02-20,21.971,24.029,12.012,42.456,34.236,45.656,13.331,3.695,48.133,48.287,-1
2013-02-21,19.929,30.583,18.26,35.349,28.243,21.971,24.029,12.012,42.456,34.236,-1
2013-02-22,47.824,-1.903,2.599,56.855,52.867,19.929,30.583,18.26,35.349,28.243,1
2013-02-25,39.475,35.814,19.181,57.313,54.422,26.53,12.849,22.682,37.168,33.34,-2
2013-02-26,36.565,19.086,35.939,47.067,48.72,39.475,35.814,19.181,57.313,54.422,1
2013-02-27,-6.013,8.334,36.293,30.084,15.348,36.565,19.086,35.939,47.067,48.72,2
2013-02-28,17.831,34.713,29.836,20.219,16.629,-6.013,8.334,36.293,30.084,15.348,-1
2013-03-01,34.706,7.681,19.917,48.837,43.013,17.831,34.713,29.836,20.219,16.629,1
2013-03-04,14.849,8.981,4.79,30.009,25.659,58.14,5.225,11.169,75.489,71.455,1
2013-03-05,33.633,-4.117,30.378,31.182,33.165,14.849,8.981,4.79,30.009,25.659,1
2013-03-06,43.492,3.564,19.348,49.149,47.191,33.633,-4.117,30.378,31.182,33.165,1
2013-03-07,51.199,7.237,32.676,53.623,53.362,43.492,3.564,19.348,49.149,47.191,1
2013-03-08,26.759,15.326,15.451,38.041,34.514,51.199,7.237,32.676,53.623,53.362,1
2013-03-11,30.737,15.916,22.69,17.411,30.276,48,13.354,22.948,76.154,65.889,1
2013-03-12,8.136,30.338,29.625,40.3,32.084,30.737,15.916,22.69,17.411,30.276,0
2013-03-13,3.157,16.855,32.792,7.533,4.275,8.136,30.338,29.625,40.3,32.084,0
2013-03-14,53.365,27.747,21.327,81.731,74.286,3.157,16.855,32.792,7.533,4.275,1
2013-03-15,28.683,21.397,19.519,43.655,34.366,53.365,27.747,21.327,81.731,74.286,-1
2013-03-18,7.382,15.562,21.285,9.677,5.476,18.249,26.138,33.728,39.66,27.133,-1
2013-03-19,29.752,-3.31,15.197,46.076,38.736,7.382,15.562,21.285,9.677,5.476,0
2013-03-20,26.18,23.918,11.263,42.995,35.652,29.752,-3.31,15.197,46.076,38.736,1
2013-03-21,48.361,23.349,11.958,63.483,58.931,26.18,23.918,11.263,42.995,35.652,-1
2013-03-22,26.949,2.641,18.06,53.514,38.753,48.361,23.349,11.958,63.483,58.931,1
2013-03-25,37.105,18.934,34.945,43.994,41.152,10.265,4.929,18.614,18.92,16.65,-1
2013-03-26,21.405,28.262,37.075,32.325,33.068,37.105,18.934,34.945,43.994,41.152,1
2013-03-27,25.853,2.544,27.05,32.296,32.606,21.405,28.262,37.075,32.325,33.068,-1
2013-03-28,9.871,-5.901,22.955,15.875,16.146,25.853,2.544,27.05,32.296,32.606,1
2013-04-01,18.192,23.107,34.37,44.612,34.786,3.782,26.92,34.653,42.575,28.491,0
2013-04-02,14.65,30.234,34.013,28.466,25.194,18.192,23.107,34.37,44.612,34.786,1
2013-04-03,41.795,29.812,18.544,48.876,55.717,14.65,30.234,34.013,28.466,25.194,-1
2013-04-04,8.351,2.226,35.646,24.426,19.543,41.795,29.812,18.544,48.876,55.717,1
2013-04-05,31.185,22.614,0.95,47.295,37.736,8.351,2.226,35.646,24.426,19.543,-1
2013-04-08,21.646,15.028,34.662,19.442,25.769,27.482,16.532,19.481,43.452,38.831,1
2013-04-09,-2.804,26.864,30.856,22.727,13.111,21.646,15.028,34.662,19.442,25.769,1
2013-04-10,22.735,5.845,16.702,16.019,19.054,-2.804,26.864,30.856,22.727,13.111,1
2013-04-11,37.067,15.226,24.302,40.081,40.72,22.735,5.845,16.702,16.019,19.054,1
2013-04-12,39.531,19.904,22.494,38.873,42.241,37.067,15.226,24.302,40.081,40.72,0
2013-04-15,20.329,47.795,33.509,36.106,33.136,28.088,11.882,33.716,62.652,46.616,-2
2013-04-16,5.675,10.956,4.409,36.499,20.406,20.329,47.795,33.509,36.106,33.136,2
2013-04-17,-0.852,26.279,16.872,10.268,5.759,5.675,10.956,4.409,36.499,20.406,-1
2013-04-18,43.527,35.55,30.87,50.282,51.118,-0.852,26.279,16.872,10.268,5.759,-1
2013-04-19,29.785,7.928,19.228,54.707,41.063,43.527,35.55,30.87,50.282,51.118,0
2013-04-22,10.969,-19.591,-3.194,17.79,13.287,24.837,5.179,5.537,44.078,35.456,1
2013-04-23,15.499,19.682,24.029,17.398,18.28,10.969,-19.591,-3.194,17.79,13.287,2
2013-04-24,58.012,11.959,38.607,43.328,47.696,15.499,19.682,24.029,17.398,18.28,-1
2013-04-25,44.095,3.711,15.664,65.843,61.176,58.012,11.959,38.607,43.328,47.696,1
2013-04-26,5.487,7.726,13.312,26.166,19.208,44.095,3.711,15.664,65.843,61.176,0
2013-04-29,12.184,14.004,18.445,21.457,13.368,50.405,1.993,8.601,56.737,51.87,1
2013-04-30,17.106,11.525,11.783,21.134,19.988,12.184,14.004,18.445,21.457,13.368,1
2013-05-01,12.921,16.089,25.459,26.963,18.978,17.106,11.525,11.783,21.134,19.988,-1
2013-05-02,28.698,22.113,25.815,41.231,32.489,12.921,16.089,25.459,26.963,18.978,1
2013-05-03,6.526,23.997,15.627,16.976,15.629,28.698,22.113,25.815,41.231,32.489,2
2013-05-06,34.475,3.763,17.538,51.181,44.006,25.11,6.486,18.444,49.183,41.17,0
2013-05-07,19.178,1.458,23.958,52.374,39.394,34.475,3.763,17.538,51.181,44.006,1
2013-05-08,28.325,21.421,30.426,38.437,40.894,19.178,1.458,23.958,52.374,39.394,1
2013-05-09,38.885,-8.931,28.703,46.429,40.753,28.325,21.421,30.426,38.437,40.894,-1
2013-05-10,24.744,25.174,17.124,37.97,34.863,38.885,-8.931,28.703,46.429,40.753,1
2013-05-13,26.1,25.546,30.484,20.797,21.673,22.149,17.38,29.302,45.058,36.191,-1
2013-05-14,24.226,38.969,6.68,50.957,43.876,26.1,25.546,30.484,20.797,21.673,1
2013-05-15,30.467,4.452,35.209,29.78,27.04,24.226,38.969,6.68,50.957,43.876,1
2013-05-16,28.143,17.111,39.088,33.223,31.764,30.467,4.452,35.209,29.78,27.04,-1
2013-05-17,-2.328,30.808,16.544,17.343,8.461,28.143,17.111,39.088,33.223,31.764,1
2013-05-20,16.964,-1.716,29.17,33.813,27.655,39.132,27.757,27.587,50.608,50.209,0
2013-05-21,6.895,17.5,32.878,27.848,15.726,16.964,-1.716,29.17,33.813,27.655,1
2013-05-22,22.15,0.392,12.542,40.052,35.593,6.895,17.5,32.878,27.848,15.726,-1
2013-05-23,36.971,-13.45,18.451,58.096,47.35,22.15,0.392,12.542,40.052,35.593,0
2013-05-24,51.54,-3.818,23.626,69.434,58.418,36.971,-13.45,18.451,58.096,47.35,0
2013-05-28,-1.544,38.066,19.988,43.135,19.434,14.845,17.97,9.089,48.745,30.878,1
2013-05-29,34.325,16.444,9.506,28.972,31.942,-1.544,38.066,19.988,43.135,19.434,-1
2013-05-30,-11.206,11.362,22.201,15.02,1.375,34.325,16.444,9.506,28.972,31.942,1
2013-05-31,38.669,15.667,20.288,41.458,44.432,-11.206,11.362,22.201,15.02,1.375,-2
2013-06-03,38.421,11.788,24.769,43.935,36.39,14.388,-5.48,24.753,28.765,25.548,1
2013-06-04,33.929,-7.943,14.196,47.161,31.703,38.421,11.788,24.769,43.935,36.39,-1
2013-06-05,35.337,8.546,-1.597,50.45,42.821,33.929,-7.943,14.196,47.161,31.703,-2
2013-06-06,21.232,6.631,29.01,35.164,28.692,35.337,8.546,-1.597,50.45,42.821,1
2013-06-07,33.322,11.754,31.144,42.559,37.444,21.232,6.631,29.01,35.164,28.692,2
2013-06-10,43.734,5.898,18.422,48.64,48.359,21.609,29.223,14.941,35.128,25.967,0
2013-06-11,52.078,38.139,18.429,81.421,73.268,43.734,5.898,18.422,48.64,48.359,-1
2013-06-12,16.194,16.456,28.679,31.004,23.08,52.078,38.139,18.429,81.421,73.268,-1
2013-06-13,39.694,25.833,30.488,54.482,48.107,16.194,16.456,28.679,31.004,23.08,2
2013-06-14,64.327,22.443,23.462,75.427,74.712,39.694,25.833,30.488,54.482,48.107,-1
2013-06-17,34.419,5.828,20.984,66.233,48.892,-2.835,-5.68,14.966,23.519,10.932,1
2013-06-18,41.502,19.501,16.638,64.529,51.428,34.419,5.828,20.984,66.233,48.892,1
2013-06-19,39.078,21.835,31.392,79.714,62.676,41.502,19.501,16.638,64.529,51.428,-2
2013-06-20,23.56,40.032,14.203,40.701,33.442,39.078,21.835,31.392,79.714,62.676,-2
2013-06-21,6.752,8,39.408,24.491,19.263,23.56,40.032,14.203,40.701,33.442,1
2013-06-24,24.415,15.853,12.243,25.163,25.095,56.334,32.481,22.196,65.243,63.102,-1
2013-06-25,56.89,36.82,36.883,70.869,72.949,24.415,15.853,12.243,25.163,25.095,1
2013-06-26,60.651,-5.257,41.785,93.109,81.744,56.89,36.82,36.883,70.869,72.949,1
2013-06-27,31.74,16.689,28.935,57.78,50.447,60.651,-5.257,41.785,93.109,81.744,1
2013-06-28,47.666,23.498,30.484,52.529,54.658,31.74,16.689,28.935,57.78,50.447,-1
2013-07-01,49.96,33.584,25.091,52.305,51.595,50.611,8.479,10.345,37.744,46.955,1
2013-07-02,25.783,14.457,27.861,52.231,41.895,49.96,33.584,25.091,52.305,51.595,-1
2013-07-03,28.551,31.423,41.206,22.042,30.767,25.783,14.457,27.861,52.231,41.895,1
2013-07-05,44.209,49.579,9.024,95.405,79.558,45.036,58.62,17.201,67.871,63.977,1
2013-07-08,42.661,16.007,23.409,66.144,61.321,18.295,21.397,23.979,20.643,21.19,1
2013-07-09,45.424,8.566,33.019,50.389,47.84,42.661,16.007,23.409,66.144,61.321,1
2013-07-10,11.25,22.832,15.135,25.484,19.464,45.424,8.566,33.019,50.389,47.84,0
2013-07-11,7.179,5.748,22.281,33.505,22.831,11.25,22.832,15.135,25.484,19.464,2
2013-07-12,63.153,43.238,25.988,47.759,59.049,7.179,5.748,22.281,33.505,22.831,0
2013-07-15,19.715,40.05,22.559,25.167,27.353,45.334,38.1,44.344,49.91,56.064,1
2013-07-16,40.961,15.937,23.437,31.788,40.716,19.715,40.05,22.559,25.167,27.353,-1
2013-07-17,7.502,8.211,26.961,13.346,11.387,40.961,15.937,23.437,31.788,40.716,0
2013-07-18,25.681,12.804,30.783,36.649,28.647,7.502,8.211,26.961,13.346,11.387,1
2013-07-19,26.762,22.464,26.678,36.821,32.776,25.681,12.804,30.783,36.649,28.647,1
2013-07-22,6.513,11.631,28.321,38.009,23.468,24.78,-0.852,23.32,33.63,30.088,0
2013-07-23,24.958,41.74,18.629,41.978,36.177,6.513,11.631,28.321,38.009,23.468,1
2013-07-24,12.906,19.468,39.278,13.761,14.492,24.958,41.74,18.629,41.978,36.177,-1
2013-07-25,23.763,34.494,27.171,38.502,35.875,12.906,19.468,39.278,13.761,14.492,1
2013-07-26,17.351,24.012,27.032,39.719,29.807,23.763,34.494,27.171,38.502,35.875,0
2013-07-29,36.787,41.225,31.291,43.782,37.768,16.945,27.185,36.818,21.405,20.397,-1
2013-07-30,28.743,24.402,20.497,43.558,43.357,36.787,41.225,31.291,43.782,37.768,0
2013-07-31,61.395,0.15,4.227,82.828,70.412,28.743,24.402,20.497,43.558,43.357,-1
2013-08-01,62.727,37.515,17.443,77.121,72.588,61.395,0.15,4.227,82.828,70.412,1
2013-08-02,50.677,16.045,40.469,85.615,70.843,62.727,37.515,17.443,77.121,72.588,1
2013-08-05,23.807,18.038,19.111,32.977,34.044,39.775,24.374,39.203,66.901,58.99,-1
2013-08-06,46.683,11.548,29.376,81.413,65.356,23.807,18.038,19.111,32.977,34.044,-1
2013-08-07,40.352,14.63,14.671,53.767,48.331,46.683,11.548,29.376,81.413,65.356,-1
2013-08-08,38.19,16.975,28.44,60.856,58.02,40.352,14.63,14.671,53.767,48.331,1
2013-08-09,33.762,-12.734,22.816,50.836,44.047,38.19,16.975,28.44,60.856,58.02,-1
2013-08-12,21.195,8.94,39.37,39.342,32.499,45.047,26.464,26.52,82.002,66.684,0
2013-08-13,14.187,28.591,23.927,36.024,34.713,21.195,8.94,39.37,39.342,32.499,1
2013-08-14,37.092,16.072,13.373,44.375,41.389,14.187,28.591,23.927,36.024,34.713,-1
2013-08-15,21.24,31.357,26.473,38.356,33.093,37.092,16.072,13.373,44.375,41.389,-2
2013-08-16,10.96,28.079,17.64,31.338,24.327,21.24,31.357,26.473,38.356,33.093,-1
2013-08-19,9.28,54.971,23.205,39.84,29.048,35.617,47.215,23.712,48.489,44.708,-1
2013-08-20,43.808,27.732,38.072,73.116,56.8,9.28,54.971,23.205,39.84,29.048,0
2013-08-21,34.073,17.718,19.244,30.237,34.564,43.808,27.732,38.072,73.116,56.8,-1
2013-08-22,10.585,21.939,32.413,23.666,16.853,34.073,17.718,19.244,30.237,34.564,1
2013-08-23,3.241,16.403,49.921,23.008,18.011,10.585,21.939,32.413,23.666,16.853,1
2013-08-26,29.552,29.499,58.107,44.442,39.192,51.784,21.49,33,55.85,50.987,-1
2013-08-27,-2.581,9.278,28.634,15.281,9.168,29.552,29.499,58.107,44.442,39.192,-2
2013-08-28,12.094,9.833,32.547,51.774,37.308,-2.581,9.278,28.634,15.281,9.168,1
2013-08-29,26.39,22.426,44.745,59.134,46.075,12.094,9.833,32.547,51.774,37.308,1
2013-08-30,31.121,18.631,17.575,68.529,52.293,26.39,22.426,44.745,59.134,46.075,-1
2013-09-03,33.968,13.252,25.652,64.565,57.26,22.603,27.007,51.147,55.983,45.886,1
2013-09-04,30.68,-5.428,20.694,49.002,43.596,33.968,13.252,25.652,64.565,57.26,1
2013-09-05,30.105,31.48,34.92,49.076,40.635,30.68,-5.428,20.694,49.002,43.596,0
2013-09-06,25.799,25.085,34.797,43.52,42.47,30.105,31.48,34.92,49.076,40.635,-1
2013-09-09,29.404,1.499,12.847,64.124,52.883,35.933,23.714,38.702,70.692,57.855,1
2013-09-10,9.815,19.908,11.658,27.503,20.847,29.404,1.499,12.847,64.124,52.883,1
2013-09-11,57.461,16.944,36.529,83.473,71.99,9.815,19.908,11.658,27.503,20.847,1
2013-09-12,27.284,7.495,10.689,54.59,41.91,57.461,16.944,36.529,83.473,71.99,-1
2013-09-13,30.219,30.786,29.965,32.553,34.151,27.284,7.495,10.689,54.59,41.91,1
2013-09-16,45.646,19.626,28.619,61.862,58.383,30.935,17.766,28.533,54.291,46.341,1
2013-09-17,35.586,14.952,34.598,45.719,44.909,45.646,19.626,28.619,61.862,58.383,1
2013-09-18,74.797,21.936,14.264,88.14,88.879,35.586,14.952,34.598,45.719,44.909,2
2013-09-19,26.368,22.617,31.272,81.699,59.454,74.797,21.936,14.264,88.14,88.879,-1
2013-09-20,46.627,27.067,20.717,62.825,62.396,26.368,22.617,31.272,81.699,59.454,-2
2013-09-23,19.579,21.077,0.48,25.958,24.954,10.827,29.005,30.032,23.81,18.278,-1
2013-09-24,20.064,17.525,24.257,37.954,35.47,19.579,21.077,0.48,25.958,24.954,-1
2013-09-25,49.529,30.544,23.768,83.024,74.721,20.064,17.525,24.257,37.954,35.47,-1
2013-09-26,27.144,6.914,40.342,43.586,38.184,49.529,30.544,23.768,83.024,74.721,1
2013-09-27,34.417,36.965,20.899,57.857,43.397,27.144,6.914,40.342,43.586,38.184,-1
2013-09-30,25.176,21.375,18.047,33.007,30.635,36.248,-10.396,36.542,47.279,38.593,-1
2013-10-01,23.413,-4.518,16.751,47.555,38.347,25.176,21.375,18.047,33.007,30.635,1
2013-10-02,37.845,32.478,7.977,36.101,38.537,23.413,-4.518,16.751,47.555,38.347,-1
2013-10-03,16.539,10.191,20.256,27.58,24.973,37.845,32.478,7.977,36.101,38.537,-1
2013-10-04,30.407,27.843,25.671,35.321,31.926,16.539,10.191,20.256,27.58,24.973,1
2013-10-07,46.321,37.346,39.386,40.057,44.21,28.767,13.115,13.969,50.078,43.738,-1
2013-10-08,31.112,0.044,13.936,65.45,55.601,46.321,37.346,39.386,40.057,44.21,-2
2013-10-09,40.701,0.212,23.92,58.521,50.403,31.112,0.044,13.936,65.45,55.601,1
2013-10-10,44.734,26.45,17.002,53.817,54.69,40.701,0.212,23.92,58.521,50.403,2
2013-10-11,72.264,41.076,44.575,59.503,70.674,44.734,26.45,17.002,53.817,54.69,1
2013-10-14,49.406,3.453,22.827,52.555,55.676,30.646,29.292,24.847,51.496,35.911,1
2013-10-15,16.852,22.148,23.244,36.467,34.687,49.406,3.453,22.827,52.555,55.676,-1
2013-10-16,29.572,18.773,32.124,45.109,43.688,16.852,22.148,23.244,36.467,34.687,2
2013-10-17,16.074,14.196,11.069,35.352,28.237,29.572,18.773,32.124,45.109,43.688,0
2013-10-18,31.042,0.144,27.233,62.47,50.878,16.074,14.196,11.069,35.352,28.237,1
2013-10-21,16.542,6.918,27.942,21.65,22.521,75.775,29.599,39.656,104.957,95.084,0
2013-10-22,18.094,33.062,14.471,30.149,24.144,16.542,6.918,27.942,21.65,22.521,1
2013-10-23,17.684,28.311,33.777,40.818,38.08,18.094,33.062,14.471,30.149,24.144,-1
2013-10-24,29.585,41.171,35.045,47.043,38.667,17.684,28.311,33.777,40.818,38.08,1
2013-10-25,70.961,14.609,12.097,68.746,68.818,29.585,41.171,35.045,47.043,38.667,1
2013-10-28,30.24,20.694,9.259,37.501,36.563,28.169,19.874,34.131,46.767,34.904,0
2013-10-29,23.463,2.168,32.909,28.834,30.937,30.24,20.694,9.259,37.501,36.563,1
2013-10-30,29.226,5.752,33.954,47.899,45.707,23.463,2.168,32.909,28.834,30.937,-1
2013-10-31,48.851,26.976,50.023,51.338,57.865,29.226,5.752,33.954,47.899,45.707,-1
2013-11-01,32.53,28.469,33.565,28.023,36.202,48.851,26.976,50.023,51.338,57.865,1
2013-11-04,23.391,14.125,15.167,33.769,32.959,26.048,18.155,27.838,43.893,40.276,1
2013-11-05,20.592,7.328,22.858,27.947,27.502,23.391,14.125,15.167,33.769,32.959,0
2013-11-06,23.442,20.611,38.883,21.792,23.734,20.592,7.328,22.858,27.947,27.502,1
2013-11-07,27.595,6.026,21.874,47.135,38.602,23.442,20.611,38.883,21.792,23.734,-2
2013-11-08,18.357,32.395,40.573,23.505,21.085,27.595,6.026,21.874,47.135,38.602,2
2013-11-11,17.021,26.808,35.359,35.093,30.322,34.906,4.106,37.459,28.342,36.159,1
2013-11-12,35.72,21.337,34.584,60.944,45.219,17.021,26.808,35.359,35.093,30.322,-1
2013-11-13,1.689,17.915,33.625,19.518,15.75,35.72,21.337,34.584,60.944,45.219,1
2013-11-14,5.043,26.776,8.521,12.892,12.345,1.689,17.915,33.625,19.518,15.75,1
2013-11-15,47.295,13.356,38.116,72.526,60.951,5.043,26.776,8.521,12.892,12.345,1
2013-11-18,31.894,11.832,46.324,46.901,46.297,42.024,30.14,24.571,51.908,50.454,0
2013-11-19,36.228,19.257,10.459,57.585,47.231,31.894,11.832,46.324,46.901,46.297,0
2013-11-20,34.167,25.763,19.194,74.882,62.606,36.228,19.257,10.459,57.585,47.231,-1
2013-11-21,12.73,30.453,8.321,39.732,24.756,34.167,25.763,19.194,74.882,62.606,1
2013-11-22,30.931,20.492,16.937,67.798,50.974,12.73,30.453,8.321,39.732,24.756,1
2013-11-25,38.154,26.534,10.633,51.3,51.351,54.22,5.225,17.515,76.472,66.478,0
2013-11-26,33.98,34.009,34.33,65.427,52.433,38.154,26.534,10.633,51.3,51.351,0
2013-11-27,41.684,42.07,42.143,42.812,46.088,33.98,34.009,34.33,65.427,52.433,1
2013-11-29,30.842,26.934,18.726,53.721,45.937,11.102,23.232,33.803,27.525,14.519,-1
2013-12-02,59.903,4.271,32.207,97.508,83.964,49.804,32.968,27.969,74.003,66.076,-1
2013-12-03,41.911,30.559,2.768,52.862,50.617,59.903,4.271,32.207,97.508,83.964,-1
2013-12-04,29.493,6.269,31.696,39.933,38.98,41.911,30.559,2.768,52.862,50.617,-1
2013-12-05,34.344,29.849,28.664,39.816,39.947,29.493,6.269,31.696,39.933,38.98,-1
2013-12-06,8.665,-0.721,26.708,11.716,11.415,34.344,29.849,28.664,39.816,39.947,2
2013-12-09,30.08,20.376,36.919,39.635,41.506,32.52,12.879,17.646,53.951,48.98,0
2013-12-10,60.294,24.788,15.587,86.116,70.52,30.08,20.376,36.919,39.635,41.506,-1
2013-12-11,13.569,33.547,29.629,24.222,24.345,60.294,24.788,15.587,86.116,70.52,-1
2013-12-12,55.978,36.716,43.828,61.361,59.714,13.569,33.547,29.629,24.222,24.345,-1
2013-12-13,14.505,15.877,17.016,37.61,28.366,55.978,36.716,43.828,61.361,59.714,0
2013-12-16,10.098,22.152,32.345,27.798,18.503,28.74,34.964,36.404,59.764,49.146,1
2013-12-17,70.892,15.097,52.575,60.692,70.887,10.098,22.152,32.345,27.798,18.503,0
2013-12-18,31.184,38.191,21.373,41.928,41.453,70.892,15.097,52.575,60.692,70.887,2
2013-12-19,42.097,25.667,15.363,73.845,58.855,31.184,38.191,21.373,41.928,41.453,1
2013-12-20,22.692,13.622,20.23,40.418,34.631,42.097,25.667,15.363,73.845,58.855,1
2013-12-23,23.678,17.977,14.994,59.362,43.218,31.071,7.263,21.512,35.26,35.88,1
2013-12-24,20.358,11.326,7.31,33.484,27.327,23.678,17.977,14.994,59.362,43.218,1
2013-12-26,4.523,18.909,8.816,15.564,8.839,63.313,4.284,37.512,73.886,76.685,1
2013-12-27,14.07,11.193,20.77,21.406,16.705,4.523,18.909,8.816,15.564,8.839,0
2013-12-30,20.072,14.92,26.32,15.759,18.16,25.231,20.384,9.052,57.367,45.241,1
2013-12-31,28.919,7.217,22.323,49.212,44.935,20.072,14.92,26.32,15.759,18.16,1
2014-01-02,39.301,0.065,26.236,57.573,53.417,0.143,30.106,19.666,26.437,16.104,-1
2014-01-03,26.155,14.479,17.475,26.43,26.668,39.301,0.065,26.236,57.573,53.417,0
2014-01-06,37.832,14.671,12.278,61.929,51.864,25.751,-2.155,52.052,30.067,31.269,-1
2014-01-07,2.434,1.355,25.738,30.852,22.233,37.832,14.671,12.278,61.929,51.864,1
2014-01-08,41.673,30.46,22.74,73.034,62.761,2.434,1.355,25.738,30.852,22.233,-1
2014-01-09,34.728,-3.304,-0.028,48.942,43.132,41.673,30.46,22.74,73.034,62.761,-1
2014-01-10,14.412,15.317,22.814,28.195,23.004,34.728,-3.304,-0.028,48.942,43.132,-1
2014-01-13,33.723,30.331,15.335,76.094,50.932,27.578,4.605,15.673,42.89,41.696,-2
2014-01-14,29.944,14.291,34.03,50.819,45.167,33.723,30.331,15.335,76.094,50.932,1
2014-01-15,23.213,15.218,30.478,44.569,38.297,29.944,14.291,34.03,50.819,45.167,1
2014-01-16,32.578,14.756,27.238,46.938,46.82,23.213,15.218,30.478,44.569,38.297,-1
2014-01-17,40.929,20.735,34.628,56.861,47.638,32.578,14.756,27.238,46.938,46.82,1
2014-01-21,45.148,18.574,17.104,63.015,55.336,50.168,22.299,16.816,55.565,57.557,-1
2014-01-22,29.811,3.96,38.138,35.473,35.707,45.148,18.574,17.104,63.015,55.336,-1
2014-01-23,4.764,-2.702,12.161,5.705,6.109,29.811,3.96,38.138,35.473,35.707,-2
2014-01-24,18.169,28.101,29.609,22.509,21.95,4.764,-2.702,12.161,5.705,6.109,-2
2014-01-27,36.638,23.942,11.307,45.523,38.037,24.188,28.135,37.218,58.097,46.917,-1
2014-01-28,52.246,40.861,42.478,74.494,68.345,36.638,23.942,11.307,45.523,38.037,1
2014-01-29,36.693,40.55,27.711,67.63,58.205,52.246,40.861,42.478,74.494,68.345,-2
2014-01-30,7.518,24.797,41.74,25.502,17.508,36.693,40.55,27.711,67.63,58.205,1
2014-01-31,34.304,2.792,46.551,31.723,39.156,7.518,24.797,41.74,25.502,17.508,-2
2014-02-03,12.55,9.424,23.325,33.157,23.394,49.948,32.681,0.934,54.628,53.585,-2
2014-02-04,36.453,40.515,30.047,45.604,44.629,12.55,9.424,23.325,33.157,23.394,1
2014-02-05,38.11,13.939,15.919,68.978,57.392,36.453,40.515,30.047,45.604,44.629,0
2014-02-06,38.703,19.504,16.971,82.513,58.778,38.11,13.939,15.919,68.978,57.392,2
2014-02-07,39.368,16.842,25.585,58.962,50.655,38.703,19.504,16.971,82.513,58.778,2
2014-02-10,31.582,22.414,31.601,55.612,47.981,47.568,29.408,10.448,56.762,59.661,0
2014-02-11,41.964,12.667,22.09,48.824,44.004,31.582,22.414,31.601,55.612,47.981,2
2014-02-12,60.555,28.479,20.433,62.854,65.834,41.964,12.667,22.09,48.824,44.004,-1
2014-02-13,26.761,12.053,23.119,35.02,33.237,60.555,28.479,20.433,62.854,65.834,1
2014-02-14,31.921,21.568,35.274,58.184,42.708,26.761,12.053,23.119,35.02,33.237,1
2014-02-18,39.898,9.758,17.628,44.285,41.245,50.046,39.415,28.616,54.183,56.026,-1
